id,gid,x,y,v_x,v_y,radius,time
0,0,10.164446,0.367379,-0.033084,0.245498,0.200000,0.050000
1,0,12.528174,0.590225,-0.404521,-0.026032,0.200000,0.050000
2,0,7.347040,-0.096981,0.500000,0.500000,0.200000,0.050000
3,0,6.779540,-0.865378,-0.500000,-0.500000,0.200000,0.050000
4,0,8.840722,0.725012,0.113441,0.500000,0.200000,0.050000
5,0,5.248660,0.509603,0.500000,-0.500000,0.200000,0.050000
6,0,13.704047,-1.064465,0.170939,-0.292696,0.200000,0.050000
7,0,10.862800,-0.175987,0.056005,-0.122846,0.200000,0.050000
8,0,13.291470,-0.524617,-0.428609,0.256490,0.200000,0.050000
9,0,8.052630,-0.227916,0.461609,-0.145844,0.200000,0.050000
10,0,6.888300,0.244538,0.500000,0.500000,0.200000,0.050000
11,0,14.762756,-0.691636,0.037116,-0.007757,0.200000,0.050000
12,0,13.384900,0.570504,-0.500000,-0.500000,0.200000,0.050000
13,0,8.534236,0.125908,0.158724,-0.117560,0.200000,0.050000
14,0,6.803000,-0.389901,-0.186791,0.500000,0.200000,0.050000
15,0,13.637100,1.045840,0.500000,0.500000,0.200000,0.050000
16,0,6.420660,0.043740,-0.500000,-0.124933,0.200000,0.050000
17,0,6.769221,0.903262,-0.203983,0.407304,0.200000,0.050000
18,0,9.495284,-0.443157,-0.062912,-0.110322,0.200000,0.050000
19,0,7.357290,-0.864109,0.500000,-0.494389,0.200000,0.050000
20,1,7.298794,7.705532,-0.025527,-0.156570,0.200000,0.050000
21,1,8.362324,-4.206971,-0.075527,-0.236417,0.200000,0.050000
22,1,7.114770,2.330978,0.063608,-0.101433,0.200000,0.050000
23,1,9.090400,-3.082876,0.041408,-0.123719,0.200000,0.050000
24,1,5.308583,5.480331,-0.031134,-0.192786,0.200000,0.050000
25,1,8.409782,-2.038020,-0.061751,-0.176810,0.200000,0.050000
26,1,6.822965,6.561402,0.019909,-0.138157,0.200000,0.050000
27,1,5.164546,1.233329,-0.049483,0.201979,0.200000,0.050000
28,1,4.808751,3.020302,-0.015979,-0.049357,0.200000,0.050000
29,1,4.787470,0.733688,-0.500000,0.492674,0.200000,0.050000
30,1,7.598726,3.434969,-0.088085,-0.238421,0.200000,0.050000
31,1,7.270899,-4.352074,-0.098218,-0.142470,0.200000,0.050000
32,1,5.647421,2.233319,0.053811,-0.126819,0.200000,0.050000
33,1,7.975478,5.359109,-0.036840,-0.100021,0.200000,0.050000
34,1,4.927585,6.630346,0.009302,-0.119079,0.200000,0.050000
35,1,9.209330,3.766762,0.500000,-0.358354,0.200000,0.050000
36,1,6.196513,4.202494,0.000460,-0.116528,0.200000,0.050000
37,1,8.527720,3.854977,-0.500000,-0.153060,0.200000,0.050000
38,1,9.146221,4.640604,0.098225,0.174881,0.200000,0.050000
39,1,6.799027,8.864430,0.002346,-0.081401,0.200000,0.050000
0,0,10.157840,0.375598,-0.132124,0.164389,0.200000,0.100000
1,0,12.500954,0.597976,-0.544394,0.155006,0.200000,0.100000
