id,gid,x,y,v_x,v_y,radius,time
0,0,7.993437,0.000002,-0.131269,0.000042,0.500000,0.050000
1,1,5.652748,5.652748,-0.082035,-0.082036,0.500000,0.050000
2,2,0.000002,7.993178,0.000038,-0.136443,0.500000,0.050000
3,3,-5.652172,5.652173,0.093563,-0.093541,0.500000,0.050000
4,4,-7.994094,0.000001,0.118123,0.000026,0.500000,0.050000
5,5,-5.652080,-5.652093,0.095396,0.095333,0.500000,0.050000
6,6,0.000000,-7.993084,-0.000000,0.138326,0.500000,0.050000
7,7,5.652674,-5.652660,-0.083721,0.083796,0.500000,0.050000
0,0,7.980966,0.000007,-0.249409,0.000090,0.500000,0.100000
1,1,5.644955,5.644955,-0.155864,-0.155870,0.500000,0.100000
2,2,0.000005,7.980216,0.000073,-0.259241,0.500000,0.100000
3,3,-5.643284,5.643287,0.177763,-0.177729,0.500000,0.100000
4,4,-7.982872,0.000003,0.224431,0.000051,0.500000,0.100000
5,5,-5.643018,-5.643037,0.181254,0.181131,0.500000,0.100000
6,6,0.000000,-7.979943,0.000000,0.262816,0.500000,0.100000
7,7,5.644721,-5.644700,-0.159060,0.159200,0.500000,0.100000
0,0,7.963180,0.000013,-0.355727,0.000117,0.500000,0.150000
1,1,5.633839,5.633839,-0.222314,-0.222312,0.500000,0.150000
2,2,0.000010,7.961728,0.000096,-0.369756,0.500000,0.150000
3,3,-5.630606,5.630613,0.253546,-0.253473,0.500000,0.150000
4,4,-7.966868,0.000006,0.320095,0.000054,0.500000,0.150000
5,5,-5.630091,-5.630120,0.258522,0.258345,0.500000,0.150000
6,6,0.000000,-7.961200,0.000008,0.374857,0.500000,0.150000
7,7,5.633377,-5.633347,-0.226873,0.227064,0.500000,0.150000
0,0,7.940609,0.000022,-0.451416,0.000194,0.500000,0.200000
1,1,5.619734,5.619734,-0.282115,-0.282092,0.500000,0.200000
2,2,0.000016,7.938268,0.000130,-0.469198,0.500000,0.200000
3,3,-5.614522,5.614532,0.321698,-0.321614,0.500000,0.200000
4,4,-7.946558,0.000009,0.406193,0.000068,0.500000,0.200000
5,5,-5.613689,-5.613727,0.328046,0.327853,0.500000,0.200000
6,6,-0.000001,-7.937416,-0.000030,0.475681,0.500000,0.200000
7,7,5.618984,-5.618942,-0.287861,0.288096,0.500000,0.200000
0,0,7.913734,0.000035,-0.537494,0.000252,0.500000,0.250000
1,1,5.602939,5.602939,-0.335886,-0.335914,0.500000,0.250000
2,2,0.000027,7.910335,0.000201,-0.558667,0.500000,0.250000
3,3,-5.595372,5.595382,0.382995,-0.383009,0.500000,0.250000
4,4,-7.922376,0.000012,0.483637,0.000052,0.500000,0.250000
5,5,-5.594159,-5.594206,0.390593,0.390411,0.500000,0.250000
6,6,-0.000003,-7.909095,-0.000043,0.566422,0.500000,0.250000
7,7,5.601845,-5.601789,-0.342776,0.343063,0.500000,0.250000
0,0,7.882987,0.000045,-0.614944,0.000206,0.500000,0.300000
1,1,5.583726,5.583723,-0.384257,-0.384318,0.500000,0.300000
2,2,0.000041,7.878375,0.000282,-0.639188,0.500000,0.300000
3,3,-5.573464,5.573474,0.438162,-0.438162,0.500000,0.300000
4,4,-7.894709,0.000016,0.553347,0.000078,0.500000,0.300000
5,5,-5.571814,-5.571874,0.446915,0.446654,0.500000,0.300000
6,6,-0.000002,-7.876693,0.000017,0.648034,0.500000,0.300000
7,7,5.582242,-5.582166,-0.392077,0.392459,0.500000,0.300000
0,0,7.848752,0.000055,-0.684709,0.000194,0.500000,0.350000
1,1,5.562335,5.562333,-0.427832,-0.427791,0.500000,0.350000
2,2,0.000055,7.842791,0.000278,-0.711677,0.500000,0.350000
3,3,-5.549077,5.549082,0.487729,-0.487834,0.500000,0.350000
4,4,-7.863909,0.000023,0.615992,0.000138,0.500000,0.350000
5,5,-5.546934,-5.547010,0.497602,0.497264,0.500000,0.350000
6,6,-0.000006,-7.840617,-0.000063,0.721527,0.500000,0.350000
7,7,5.560418,-5.560318,-0.436472,0.436971,0.500000,0.350000
0,0,7.811381,0.000061,-0.747419,0.000129,0.500000,0.400000
1,1,5.538991,5.538981,-0.466870,-0.467052,0.500000,0.400000
2,2,0.000074,7.803947,0.000386,-0.776893,0.500000,0.400000
3,3,-5.522459,5.522453,0.532363,-0.532579,0.500000,0.400000
4,4,-7.830288,0.000034,0.672417,0.000218,0.500000,0.400000
